,Product_ID,Source,Sales_Agent,Location,Delivery_Mode,Status
7023,19.0,16,10,10,0,0
7024,18.0,24,3,1,0,1
7025,27.0,2,1,2,4,0
7027,5.0,24,1,11,0,1
7028,25.0,16,10,10,0,0
7029,27.0,12,6,10,0,1
7030,18.0,2,3,1,0,0
7033,27.0,24,5,11,0,0
7036,5.0,9,5,6,0,0
7037,26.0,16,6,6,0,0
7039,9.0,16,7,2,0,0
7041,5.0,12,1,6,0,1
7045,18.0,2,3,1,0,1
7047,5.0,10,1,6,0,1
7050,15.0,23,5,10,2,0
7051,18.0,21,4,1,0,1
7053,27.0,9,5,1,0,1
7055,5.0,2,5,3,4,0
7056,15.0,2,8,10,4,0
7057,19.0,2,10,1,4,1
7058,18.0,10,4,2,0,1
7060,5.0,10,5,11,0,0
7061,19.0,14,2,10,0,0
7063,9.0,2,2,2,0,0
7064,9.0,2,8,2,0,1
7066,15.0,2,7,10,0,0
7068,1.0,24,3,10,0,0
7069,18.0,14,3,3,0,1
7071,15.0,1,1,10,0,1
7072,18.0,10,3,3,0,0
7073,19.0,24,10,9,0,1
7074,5.0,14,1,11,0,0
7076,27.0,24,5,1,0,1
7077,17.0,14,4,6,0,0
7079,5.0,10,1,10,0,0
7080,18.0,14,4,2,0,0
7081,19.0,14,2,9,0,0
7082,21.0,14,5,10,0,0
7083,19.0,14,5,1,0,1
7084,19.0,14,10,1,0,1
7085,9.0,14,8,10,0,1
7086,15.0,12,3,2,0,0
7087,15.0,24,2,10,0,1
7088,15.0,24,2,10,0,1
7090,5.0,14,1,3,0,1
7091,18.0,2,5,1,0,0
7092,27.0,14,5,1,0,0
7093,18.0,24,4,9,2,0
7095,19.0,2,3,2,0,1
7096,18.0,1,5,0,0,1
7098,21.0,6,1,1,0,0
7099,21.0,1,5,1,0,0
7100,27.0,9,6,1,0,1
7101,27.0,2,5,1,0,0
7102,18.0,2,4,1,0,1
7103,18.0,24,4,2,0,1
7104,18.0,12,3,10,0,1
7105,25.0,4,4,1,3,1
7107,15.0,2,2,10,4,0
7109,15.0,2,5,10,4,1
7111,15.0,2,7,10,4,0
7112,1.0,24,4,2,0,1
7113,9.0,24,8,10,0,1
7116,27.0,24,4,1,0,1
7117,15.0,24,1,10,0,0
7118,18.0,24,3,1,0,0
7119,5.0,14,1,10,0,0
7120,9.0,14,7,10,0,1
7122,15.0,1,1,10,0,0
7123,15.0,24,4,10,0,0
7124,15.0,24,1,10,0,0
7126,19.0,1,5,1,0,1
7127,21.0,1,5,1,0,1
7128,15.0,24,4,10,0,0
7129,18.0,14,5,2,0,1
7130,9.0,14,7,2,0,1
7132,15.0,10,1,11,0,0
7133,21.0,14,1,10,0,0
7134,21.0,2,10,3,0,0
7135,27.0,2,6,1,0,1
7137,18.0,14,3,9,0,1
7139,19.0,1,5,1,0,1
7140,18.0,2,10,2,0,1
7142,9.0,16,7,6,0,1
7143,5.0,16,1,10,0,1
7144,18.0,24,4,1,0,1
7145,5.0,14,5,10,0,0
7146,19.0,2,10,2,0,1
7148,18.0,10,4,1,0,0
7151,1.0,14,3,2,0,1
7152,19.0,6,5,1,0,0
7153,21.0,6,1,1,4,1
7154,19.0,14,10,2,0,1
7156,15.0,2,10,3,4,0
7157,10.0,2,10,11,4,0
7158,10.0,2,8,6,2,0
7159,19.0,2,10,1,0,1
7160,19.0,2,9,3,0,0
7161,27.0,9,6,1,0,0
7163,19.0,24,5,1,0,1
7165,15.0,23,4,10,0,0
7167,15.0,24,5,10,0,0
7168,15.0,24,3,10,0,0
7169,15.0,24,4,10,0,0
7170,15.0,24,3,10,0,0
7171,9.0,24,5,6,0,1
7172,5.0,24,1,2,0,1
7173,5.0,10,1,1,0,1
7174,25.0,24,4,10,0,0
7176,18.0,14,8,6,0,0
7177,15.0,23,2,10,0,0
7179,18.0,14,3,1,0,1
7180,5.0,14,10,11,0,0
7181,18.0,24,1,9,0,0
7182,15.0,23,5,10,0,0
7183,5.0,10,5,10,0,0
7184,15.0,23,5,10,0,0
7187,10.0,14,10,10,0,0
7188,19.0,14,4,1,0,1
7189,19.0,14,2,3,0,0
7190,5.0,9,1,1,0,0
7191,27.0,14,6,2,0,1
7194,10.0,2,8,1,0,1
7198,5.0,14,5,3,0,0
7199,19.0,14,6,10,0,1
7200,9.0,14,6,2,0,1
7201,10.0,24,4,10,0,1
7202,9.0,24,10,1,0,1
7203,27.0,24,6,6,0,0
7204,18.0,14,9,2,0,0
7205,18.0,10,4,1,0,1
7206,19.0,14,4,10,0,0
7207,9.0,14,7,2,0,0
7208,19.0,14,4,3,0,0
7209,9.0,14,8,9,0,1
7212,9.0,2,3,10,4,0
7213,25.0,13,8,6,0,1
7214,27.0,2,5,10,4,0
7215,5.0,10,5,6,0,0
7217,25.0,24,4,2,0,1
7219,15.0,23,9,10,0,0
7220,15.0,1,5,10,0,0
7221,19.0,12,1,10,0,0
7222,15.0,14,3,2,0,0
7225,15.0,24,4,10,0,0
7228,19.0,21,10,3,0,1
7229,18.0,9,5,1,0,1
7230,21.0,3,1,10,4,0
7231,21.0,13,5,1,0,0
7232,27.0,2,1,10,4,1
7233,19.0,12,8,6,0,1
7234,18.0,24,4,2,0,0
7237,19.0,1,5,1,0,1
7238,18.0,14,1,10,0,0
7240,26.0,2,4,1,0,1
7241,27.0,21,5,6,4,0
7243,15.0,2,7,10,4,1
7244,9.0,2,10,1,4,1
7245,19.0,2,5,1,0,1
7246,15.0,2,2,10,4,0
7248,15.0,2,5,10,4,0
7249,15.0,2,1,10,4,0
7251,15.0,2,8,10,4,0
7252,19.0,24,3,1,0,1
7255,5.0,3,1,3,4,0
7256,18.0,14,4,6,0,1
7257,21.0,2,5,1,0,1
7259,19.0,24,1,3,0,1
7262,19.0,2,3,2,0,1
7263,9.0,2,10,6,0,1
7264,25.0,13,4,6,0,0
7266,18.0,24,4,2,0,0
7267,5.0,14,5,1,0,0
7268,5.0,4,5,6,0,0
7270,15.0,2,10,10,4,1
7272,15.0,2,4,10,4,0
7273,21.0,3,1,1,4,0
7274,15.0,2,5,10,4,0
7275,5.0,2,1,1,4,1
7276,15.0,2,1,10,4,0
7277,15.0,2,8,10,4,0
7279,15.0,2,8,10,4,0
7280,25.0,2,10,10,4,1
7282,9.0,14,3,11,0,1
7283,1.0,2,1,10,4,0
7284,21.0,1,1,11,0,0
7285,15.0,24,10,2,0,1
7288,15.0,24,5,10,0,0
7289,18.0,12,10,2,0,0
7290,9.0,24,7,10,0,1
7294,19.0,2,10,6,0,1
7296,21.0,14,5,3,0,1
7297,18.0,14,8,11,0,0
7298,27.0,14,6,6,0,1
7299,27.0,24,5,6,0,0
7300,10.0,14,7,3,0,1
7301,15.0,23,4,10,0,0
7302,21.0,1,1,3,0,1
7305,19.0,24,10,10,0,0
7306,9.0,14,1,9,0,0
7307,21.0,14,1,10,0,0
7309,18.0,13,5,6,0,1
7310,18.0,12,4,6,0,0
7311,15.0,24,7,10,0,0
7313,19.0,12,7,10,0,1
7314,15.0,10,7,10,0,1
7316,19.0,12,10,6,0,1
7317,1.0,1,5,1,0,0
7319,9.0,14,7,10,0,1
7322,15.0,23,8,10,0,1
7323,15.0,24,9,10,0,0
7324,5.0,14,5,2,0,0
7325,19.0,14,2,10,0,1
7326,21.0,2,5,2,2,0
7327,25.0,14,4,1,0,0
7328,19.0,14,8,10,0,1
7329,19.0,14,10,1,0,1
7330,27.0,14,6,1,0,1
7331,21.0,3,1,2,4,0
7332,10.0,16,8,2,0,1
7333,21.0,2,5,3,0,1
7335,21.0,3,1,3,4,0
7337,18.0,9,4,1,0,0
7338,15.0,24,1,10,0,1
7339,9.0,2,4,10,2,0
7341,21.0,6,5,11,0,0
7346,18.0,2,4,10,4,0
7348,21.0,3,1,1,4,0
7349,10.0,24,8,10,0,0
7350,27.0,16,10,9,0,0
7352,18.0,16,4,2,0,1
7354,18.0,12,10,3,0,1
7356,5.0,15,4,6,0,1
7359,27.0,24,10,2,0,1
7361,15.0,2,2,10,4,0
7362,18.0,2,10,1,4,1
7363,21.0,3,5,1,0,0
7364,21.0,3,1,1,0,1
7367,10.0,3,1,1,0,1
7368,21.0,24,5,1,0,1
7369,21.0,3,1,1,0,0
7370,27.0,14,9,10,0,1
7371,18.0,2,8,1,0,1
7373,15.0,2,8,10,4,0
7374,15.0,2,1,10,4,0
7376,18.0,24,4,10,2,0
7377,18.0,16,8,1,0,1
7378,9.0,16,8,10,0,1
7380,26.0,24,10,1,0,1
7381,5.0,10,1,6,0,1
7384,15.0,23,5,10,2,0
7385,18.0,10,10,6,0,0
7388,21.0,13,5,1,0,0
7389,18.0,24,1,11,0,1
7390,27.0,14,2,10,0,1
7391,15.0,15,8,1,0,0
7393,27.0,2,5,1,0,1
7394,18.0,14,5,3,0,0
7396,15.0,2,8,10,4,0
7398,15.0,2,3,3,4,0
7399,15.0,2,2,10,4,1
7400,20.0,2,1,1,0,1
7401,18.0,12,4,2,0,0
7405,18.0,14,4,1,0,0
7407,15.0,14,8,1,0,0
7408,10.0,2,10,2,3,1
7409,19.0,2,3,1,3,1
7411,5.0,19,8,6,0,0
7412,18.0,9,4,1,0,1
7414,19.0,2,10,9,0,1
7415,21.0,14,5,1,0,1
7416,19.0,14,10,10,2,0
7419,5.0,14,1,1,0,0
7420,21.0,1,5,10,0,0
